21/08/2003 0 0 0 0.00
22/08/2003 0 0 0 0.00
23/08/2003 0 0 0 0.00
24/08/2003 0 0 0 0.00
26/08/2003 0 0 0 0.00
27/08/2003 0 0 0 0.00
28/08/2003 0 0 0 0.00
29/08/2003 0 0 0 0.00
30/08/2003 0 0 0 0.00
31/08/2003 0 0 0 0.00
01/09/2003 0 0 0 0.00
02/09/2003 0 0 0 0.00
03/09/2003 0 0 0 0.00
04/09/2003 0 0 0 0.00
05/09/2003 0 0 0 0.00
06/09/2003 0 0 0 0.00
07/09/2003 0 0 0 0.00
08/09/2003 0 0 0 0.00
09/09/2003 0 0 0 0.00
10/09/2003 0 0 0 0.00
11/09/2003 0 0 0 0.00
12/09/2003 0 0 0 0.00
13/09/2003 0 0 0 0.00
14/09/2003 0 0 0 0.00
15/09/2003 0 0 0 0.00
16/09/2003 0 0 0 0.00
17/09/2003 0 0 0 0.00
18/09/2003 0 0 0 0.00
19/09/2003 0 0 0 0.00
20/09/2003 0 0 0 0.00
21/09/2003 0 0 0 0.00
22/09/2003 0 0 0 0.00
23/09/2003 0 0 0 0.00
24/09/2003 0 0 0 0.00
25/09/2003 0 0 0 0.00
26/09/2003 0 0 0 0.00
27/09/2003 0 0 0 0.00
28/09/2003 0 0 0 0.00
29/09/2003 0 0 0 0.00
30/09/2003 0 0 0 0.00
01/10/2003 0 0 0 0.00
02/10/2003 0 0 0 0.00
03/10/2003 0 0 0 0.00
